titulo;barrio;precio;metros;habitaciones;banos;planta;ascensor;garaje;terraza;aire;amueblado;reformado;url;precio_m2;es_piso_alto;es_estudio;metros_por_habitacion;log_precio;penalizacion_sin_ascensor;score_calidad
Dúplex en Plaza de la República Argentina, El Viso, Madrid;El Viso;3585;126;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/102090058/;28.45;0;0;63.0;8.184513753033722;0;3
Piso en Calle de Antonio Rodríguez Villa, El Viso, Madrid;El Viso;2850;90;2;2;1;1;1;1;1;1;1;https://www.idealista.com/inmueble/102213865/;31.67;0;0;45.0;7.955074273262696;0;6
Piso en El Viso, Madrid;El Viso;2700;109;2;2;5;1;0;0;1;0;0;https://www.idealista.com/inmueble/110024523/;24.77;1;0;54.5;7.90100705199242;0;2
Piso en Calle Embajadores, 201, Legazpi, Madrid;Embajadores;2200;138;3;2;2;1;1;1;1;0;0;https://www.idealista.com/inmueble/933005/;15.94;0;0;46.0;7.696212639346407;0;4
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;4;1;1;0;0;1;0;https://www.idealista.com/inmueble/110206729/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;2;1;1;0;0;1;0;https://www.idealista.com/inmueble/110204308/;46.77;0;0;31.0;7.27931883541462;0;3
Piso en Calle Fresno de Cantespino, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1050;68;1;1;0;1;1;1;1;0;0;https://www.idealista.com/inmueble/110203206/;15.44;0;0;68.0;6.956545443151569;0;4
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;27;0;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110199993/;53.7;1;1;27.0;7.27931883541462;0;3
Estudio en Calle Cerro del Murmullo, 11, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1200;80;0;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/106377932/;15.0;0;1;80.0;7.090076835776092;0;0
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1375;27;0;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110186233/;50.93;1;1;27.0;7.226209010100671;0;3
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1200;27;0;1;3;1;1;0;0;1;0;https://www.idealista.com/inmueble/110197965/;44.44;1;1;27.0;7.090076835776092;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;3;1;1;0;0;1;0;https://www.idealista.com/inmueble/110194898/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110186274/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;4;1;1;0;0;1;0;https://www.idealista.com/inmueble/110186273/;46.77;1;0;31.0;7.27931883541462;0;3
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1200;27;0;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110186271/;44.44;1;1;27.0;7.090076835776092;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;3;1;1;0;0;1;0;https://www.idealista.com/inmueble/110186245/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110136490/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;7;1;1;0;0;1;0;https://www.idealista.com/inmueble/110136479/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;4;1;1;0;0;1;0;https://www.idealista.com/inmueble/110071347/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;4;1;1;0;0;1;0;https://www.idealista.com/inmueble/110091309/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;7;1;1;0;0;1;0;https://www.idealista.com/inmueble/110009297/;46.77;1;0;31.0;7.27931883541462;0;3
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1375;27;0;1;2;1;1;0;0;1;0;https://www.idealista.com/inmueble/110091256/;50.93;0;1;27.0;7.226209010100671;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110091238/;46.77;1;0;31.0;7.27931883541462;0;3
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1350;27;0;1;2;1;1;0;0;1;0;https://www.idealista.com/inmueble/110165156/;50.0;0;1;27.0;7.2078598714324755;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;6;1;1;0;0;1;0;https://www.idealista.com/inmueble/110101921/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;5;1;1;0;0;1;0;https://www.idealista.com/inmueble/110101920/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;3;1;1;0;0;1;0;https://www.idealista.com/inmueble/110005874/;46.77;1;0;31.0;7.27931883541462;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1650;31;1;1;1;1;1;0;0;1;0;https://www.idealista.com/inmueble/110200011/;53.23;0;0;31.0;7.408530566894626;0;3
Piso en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1450;31;1;1;4;1;1;0;0;1;0;https://www.idealista.com/inmueble/110002684/;46.77;1;0;31.0;7.27931883541462;0;3
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1400;27;0;1;1;1;1;0;0;1;0;https://www.idealista.com/inmueble/110009298/;51.85;0;1;27.0;7.24422751560335;0;3
Estudio en Calle de José Antonio Rebolledo y Palma, 23, Ensanche de Vallecas - La Gavia, Madrid;Ensanche de Vallecas - La Gavia;1600;27;0;1;1;1;1;0;0;1;0;https://www.idealista.com/inmueble/110123067/;59.26;0;1;27.0;7.3777589082278725;0;3
Piso en Calle de O'Donnell, Estrella, Madrid;Estrella;3500;143;3;2;6;1;1;0;1;1;1;https://www.idealista.com/inmueble/105649116/;24.48;1;0;47.67;8.160518247477505;0;5
Piso en Calle de la Cruz del Sur, Estrella, Madrid;Estrella;1900;85;2;2;8;1;1;1;1;0;0;https://www.idealista.com/inmueble/110203515/;22.35;1;0;42.5;7.549609165154532;0;4
Piso en Calle de José Martinez de Velasco, Estrella, Madrid;Estrella;2100;122;3;2;4;1;0;1;0;0;0;https://www.idealista.com/inmueble/91068019/;17.21;1;0;40.67;7.649692623711514;0;2
Piso en Calle de Rafael Salazar Alonso, Estrella, Madrid;Estrella;1575;84;2;1;1;1;0;0;1;0;0;https://www.idealista.com/inmueble/110201886/;18.75;0;0;42.0;7.362010551259734;0;2
Piso en Calle de Juan Esplandiú, Estrella, Madrid;Estrella;2300;74;2;2;3;1;1;0;1;0;1;https://www.idealista.com/inmueble/109829041/;31.08;1;0;37.0;7.7406644019172415;0;4
Piso en Calle de O'Donnell, Estrella, Madrid;Estrella;3500;176;3;2;6;1;1;1;1;1;1;https://www.idealista.com/inmueble/109438483/;19.89;1;0;58.67;8.160518247477505;0;6
Piso en Estrella, Madrid;Estrella;1700;55;1;1;5;1;1;0;1;0;1;https://www.idealista.com/inmueble/110055069/;30.91;1;0;55.0;7.438383530044307;0;4
Estudio en Calle Santa María Reina, 12 de Octubre-Orcasur, Madrid;Estudio en Calle Santa María Reina;755;23;0;1;5;1;0;0;1;1;1;https://www.idealista.com/inmueble/110199085/;32.83;1;1;23.0;6.626717749249025;0;4
Estudio en Opañel, Madrid;Estudio en Opañel;820;40;0;1;3;1;1;0;0;1;1;https://www.idealista.com/inmueble/87463413/;20.5;1;1;40.0;6.709304340258298;0;4
Piso en Calle del Corregidor Juan Francisco de Luján, Fontarrón, Madrid;Fontarrón;1400;60;2;1;0;1;0;1;0;1;1;https://www.idealista.com/inmueble/109549593/;23.33;0;0;30.0;7.24422751560335;0;4
Dúplex en Carretera Fuencarral - Alcobendas, Tres Olivos - Valverde, Madrid;Fuencarral;1175;72;0;1;4;1;1;0;1;1;0;https://www.idealista.com/inmueble/564111/;16.32;1;1;72.0;7.069023426578259;0;4
Piso en Calle del Maestro Alonso, Fuente del Berro, Madrid;Fuente del Berro;1650;56;2;1;2;1;0;0;1;0;0;https://www.idealista.com/inmueble/109930738/;29.46;0;0;28.0;7.408530566894626;0;2
Piso en Calle del Maestro Alonso, Fuente del Berro, Madrid;Fuente del Berro;1950;90;3;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110200697/;21.67;0;0;30.0;7.575584651557793;0;2
Piso en Calle de José Celestino Mutis, Fuente del Berro, Madrid;Fuente del Berro;1600;67;2;1;2;1;1;0;1;1;0;https://www.idealista.com/inmueble/110200528/;23.88;0;0;33.5;7.3777589082278725;0;4
Piso en Calle del Porvenir, Fuente del Berro, Madrid;Fuente del Berro;1600;57;2;1;4;0;0;0;0;0;0;https://www.idealista.com/inmueble/110200381/;28.07;1;0;28.5;7.3777589082278725;1;0
Piso en Fuente del Berro, Madrid;Fuente del Berro;2200;64;1;1;-1;1;1;1;1;1;1;https://www.idealista.com/inmueble/110195400/;34.38;0;0;64.0;7.696212639346407;0;6
Ático en Calle del Vizconde de Matamala, 1, Fuente del Berro, Madrid;Fuente del Berro;2150;92;2;2;5;1;1;1;1;0;1;https://www.idealista.com/inmueble/108087921/;23.37;1;0;46.0;7.673223121121708;0;5
Piso en Calle del Vizconde de Matamala, 1, Fuente del Berro, Madrid;Fuente del Berro;1900;76;2;2;3;1;1;0;1;0;1;https://www.idealista.com/inmueble/107380613/;25.0;1;0;38.0;7.549609165154532;0;4
Piso en Calle de los Peñascales, Fuente del Berro, Madrid;Fuente del Berro;1500;60;2;1;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/109853607/;25.0;0;0;30.0;7.313220387090301;0;4
Piso en Calle del Vizconde de Matamala, 1, Fuente del Berro, Madrid;Fuente del Berro;1650;61;2;2;3;1;1;0;1;0;1;https://www.idealista.com/inmueble/107381054/;27.05;1;0;30.5;7.408530566894626;0;4
Piso en Calle de Rufino Blanco, Fuente del Berro, Madrid;Fuente del Berro;1800;59;2;1;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/110040889/;30.51;0;0;29.5;7.495541943884256;0;3
Piso en Calle del Vizconde de Matamala, 1, Fuente del Berro, Madrid;Fuente del Berro;1800;61;2;2;4;1;1;0;1;0;1;https://www.idealista.com/inmueble/108087837/;29.51;1;0;30.5;7.495541943884256;0;4
Piso en Paseo del Marqués de Zafra, Fuente del Berro, Madrid;Fuente del Berro;1700;79;2;2;1;1;1;0;1;0;0;https://www.idealista.com/inmueble/94712452/;21.52;0;0;39.5;7.438383530044307;0;3
Piso en Calle de Sancho Dávila, Fuente del Berro, Madrid;Fuente del Berro;1400;53;1;1;6;1;1;0;1;0;0;https://www.idealista.com/inmueble/104632655/;26.42;1;0;53.0;7.24422751560335;0;3
Piso en Calle de José Celestino Mutis, Fuente del Berro, Madrid;Fuente del Berro;2500;60;2;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/110196289/;41.67;1;0;30.0;7.824046010856292;0;3
Ático en Paseo Marqués de Zafra, Fuente del Berro, Madrid;Fuente del Berro;3200;140;4;3;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/92132867/;22.86;1;0;35.0;8.070906088787819;0;4
Piso en Gaztambide, Madrid;Gaztambide;2700;120;4;2;0;1;0;0;0;1;0;https://www.idealista.com/inmueble/110148172/;22.5;0;0;30.0;7.90100705199242;0;2
Piso en Calle de Guzmán el Bueno, Gaztambide, Madrid;Gaztambide;1600;82;2;2;0;1;0;0;0;1;0;https://www.idealista.com/inmueble/110207925/;19.51;0;0;41.0;7.3777589082278725;0;2
Piso en Gaztambide, Madrid;Gaztambide;1600;45;2;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/108669155/;35.56;0;0;22.5;7.3777589082278725;0;3
Ático en Calle de Blasco de Garay, 19, Gaztambide, Madrid;Gaztambide;1900;87;2;1;6;1;0;1;1;0;1;https://www.idealista.com/inmueble/29669244/;21.84;1;0;43.5;7.549609165154532;0;4
Dúplex en Calle de Blasco de Garay, 59, Gaztambide, Madrid;Gaztambide;3290;110;3;4;0;1;0;1;1;1;0;https://www.idealista.com/inmueble/110118365/;29.91;0;0;36.67;8.098642843759418;0;4
Piso en Calle de Andrés Mellado, Gaztambide, Madrid;Gaztambide;1590;56;2;1;3;1;0;1;0;0;1;https://www.idealista.com/inmueble/110191502/;28.39;1;0;28.0;7.371489295214277;0;3
Piso en Calle de Joaquín María López, Gaztambide, Madrid;Gaztambide;2710;120;3;3;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/109885305/;22.58;0;0;40.0;7.904703913873747;0;3
Piso en Calle de Calvo Asensio, Gaztambide, Madrid;Gaztambide;1720;46;1;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/104716380/;37.39;0;0;46.0;7.450079569807499;0;0
Estudio en Calle de Calvo Asensio, Gaztambide, Madrid;Gaztambide;1270;27;0;1;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/107701898/;47.04;0;1;27.0;7.146772179452637;0;4
Piso en Calle de Rodríguez San Pedro, Gaztambide, Madrid;Gaztambide;1785;61;2;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/107836670/;29.26;1;0;30.5;7.487173694213739;0;3
Piso en Calle de Gaztambide, Gaztambide, Madrid;Gaztambide;3000;144;3;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/110156912/;20.83;1;0;48.0;8.006367567650246;0;3
Piso en Gaztambide, Madrid;Gaztambide;3000;110;4;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/110150294/;27.27;1;0;27.5;8.006367567650246;0;3
Piso en Calle de Ayala, Goya, Madrid;Goya;2480;53;2;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/100374865/;46.79;0;0;26.5;7.8160138391590275;0;3
Piso en Calle del General Pardiñas, Goya, Madrid;Goya;3500;110;3;2;4;1;0;1;0;1;0;https://www.idealista.com/inmueble/109707603/;31.82;1;0;36.67;8.160518247477505;0;3
Piso en Calle del Jardín de San Federico, 5, Goya, Madrid;Goya;3400;147;3;3;1;1;0;1;1;1;1;https://www.idealista.com/inmueble/110124891/;23.13;0;0;49.0;8.131530710604252;0;5
Piso en Calle de Montesa, Goya, Madrid;Goya;2400;60;2;1;3;1;0;1;1;1;1;https://www.idealista.com/inmueble/109898496/;40.0;1;0;30.0;7.783224016336037;0;5
Piso en de Ayala, Goya, Madrid;Goya;4400;123;3;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/110204234/;35.77;1;0;41.0;8.389359819906353;0;3
Piso en Calle del Duque de Sesto, Goya, Madrid;Goya;1300;45;1;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/103415429/;28.89;1;0;45.0;7.170119543449628;0;3
Piso en Calle de Don Ramón de la Cruz, Goya, Madrid;Goya;1290;55;2;1;1;1;0;0;0;0;0;https://www.idealista.com/inmueble/110097303/;23.45;0;0;27.5;7.162397497355718;0;1
Piso en Goya, Madrid;Goya;3500;130;2;2;5;1;1;1;1;0;0;https://www.idealista.com/inmueble/94750859/;26.92;1;0;65.0;8.160518247477505;0;4
Piso en Goya, Madrid;Goya;3900;130;2;2;5;1;1;1;1;1;0;https://www.idealista.com/inmueble/90121060/;30.0;1;0;65.0;8.268731832117737;0;5
Piso en Calle de Montesa, Goya, Madrid;Goya;2250;104;3;2;3;1;0;1;1;0;0;https://www.idealista.com/inmueble/110201765/;21.63;1;0;34.67;7.718685495198466;0;3
Piso en Calle del General Pardiñas, Goya, Madrid;Goya;2790;104;2;2;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/107097991/;26.83;1;0;52.0;7.933796874815411;0;4
Piso en Calle del General Pardiñas, 13, Goya, Madrid;Goya;1650;46;1;1;7;1;0;0;1;1;1;https://www.idealista.com/inmueble/110200962/;35.87;1;0;46.0;7.408530566894626;0;4
Ático en Goya, Madrid;Goya;4500;120;2;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/109629086/;37.5;1;0;60.0;8.411832675758411;0;4
Estudio en Calle Alcalá, Goya, Madrid;Goya;1100;30;0;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/110200473/;36.67;1;1;30.0;7.003065458786462;0;3
Piso en Calle Alcalá, Goya, Madrid;Goya;3300;110;3;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/110199779/;30.0;1;0;36.67;8.101677747454572;0;3
Piso en Goya, Madrid;Goya;3100;75;2;1;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/110199227/;41.33;1;0;37.5;8.039157390473237;0;4
Piso en CL General Diaz Porlier, Goya, Madrid;Goya;2600;70;2;1;0;1;0;0;1;1;1;https://www.idealista.com/inmueble/110195368/;37.14;0;0;35.0;7.8632667240095735;0;4
Piso en Calle de Jorge Juan, Goya, Madrid;Goya;3000;73;2;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/109670042/;41.1;1;0;36.5;8.006367567650246;0;4
Ático en Calle del General Pardiñas, Goya, Madrid;Goya;3950;115;2;2;6;1;1;1;1;1;0;https://www.idealista.com/inmueble/110187167/;34.35;1;0;57.5;8.281470857895167;0;5
Piso en Calle de Narváez, Goya, Madrid;Goya;1950;52;1;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/39239473/;37.5;1;0;52.0;7.575584651557793;0;3
Piso en Calle del Príncipe de Vergara, Goya, Madrid;Goya;4950;137;2;1;5;0;0;0;0;0;0;https://www.idealista.com/inmueble/103336327/;36.13;1;0;68.5;8.507142855562735;1;0
Piso en Calle de Alcalá, Goya, Madrid;Goya;3400;108;2;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/107868969/;31.48;1;0;54.0;8.131530710604252;0;3
Piso en Calle de la Fuente del Berro, Goya, Madrid;Goya;2420;78;2;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/107700382/;31.03;1;0;39.0;7.791522819150732;0;3
Piso en Calle de Hermosilla, 103, Goya, Madrid;Goya;5400;167;3;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/86309599/;32.34;0;0;55.67;8.594154232552366;0;3
Piso en Calle Alcalá, Goya, Madrid;Goya;4980;156;2;2;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/106463539/;31.92;1;0;78.0;8.513185170018698;0;4
Piso en Calle del Príncipe de Vergara, Goya, Madrid;Goya;10000;305;3;4;1;1;1;1;1;0;1;https://www.idealista.com/inmueble/94300750/;32.79;0;0;101.67;9.210340371976184;0;5
Piso en Calle de Narváez, 9, Goya, Madrid;Goya;7020;154;3;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/100086341/;45.58;1;0;51.33;8.856518497019858;0;4
Piso en Calle de Tomás López, Goya, Madrid;Goya;2695;95;2;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/98281303/;28.37;1;0;47.5;7.899153483343097;0;4
Piso en Calle de Ayala, Goya, Madrid;Goya;3400;127;3;2;2;1;0;0;1;0;0;https://www.idealista.com/inmueble/108245202/;26.77;0;0;42.33;8.131530710604252;0;2
Piso en Calle de Ayala, Goya, Madrid;Goya;2850;110;2;2;2;1;1;0;1;1;0;https://www.idealista.com/inmueble/91086343/;25.91;0;0;55.0;7.955074273262696;0;4
Piso en Calle de Ayala, Goya, Madrid;Goya;2245;70;1;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/102139964/;32.07;0;0;70.0;7.716460800176355;0;3
Piso en Calle de la Fuente del Berro, Goya, Madrid;Goya;2170;70;1;1;8;1;0;1;1;1;0;https://www.idealista.com/inmueble/98125343/;31.0;1;0;70.0;7.682482446534506;0;4
Piso en Calle de Alcalá, 157, Goya, Madrid;Goya;7560;165;4;3;3;1;0;1;1;1;0;https://www.idealista.com/inmueble/104130109/;45.82;1;0;41.25;8.930626469173578;0;4
Piso en Calle de Jorge Juan, 64, Goya, Madrid;Goya;7668;218;3;3;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/99269552/;35.17;1;0;72.67;8.944811104165534;0;4
Piso en Calle de Lombía, Goya, Madrid;Goya;3255;74;2;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/106666388/;43.99;0;0;37.0;8.08794755464267;0;3
Ático en Calle de Ayala, 53, Goya, Madrid;Goya;2590;123;2;2;6;1;0;1;1;0;1;https://www.idealista.com/inmueble/107623362/;21.06;1;0;61.5;7.859413154693583;0;4
Piso en Calle de Don Ramón de la Cruz, Goya, Madrid;Goya;1950;40;1;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/109826281/;48.75;0;0;40.0;7.575584651557793;0;3
Piso en Calle del General Pardiñas, Goya, Madrid;Goya;1950;69;2;2;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/109963040/;28.26;0;0;34.5;7.575584651557793;0;3
Piso en Calle de Antonia Mercé, Goya, Madrid;Goya;2500;58;1;1;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/110038034/;43.1;1;0;58.0;7.824046010856292;0;4
Piso en Calle de Jorge Juan, Goya, Madrid;Goya;1400;40;2;1;0;1;0;1;0;1;1;https://www.idealista.com/inmueble/109617854/;35.0;0;0;20.0;7.24422751560335;0;4
Piso en Calle de Hermosilla, Goya, Madrid;Goya;2600;100;3;2;6;1;1;0;1;0;1;https://www.idealista.com/inmueble/106635293/;26.0;1;0;33.33;7.8632667240095735;0;4
Piso en Calle de Alcalá, Goya, Madrid;Goya;2500;103;3;1;3;1;1;1;1;0;0;https://www.idealista.com/inmueble/95017337/;24.27;1;0;34.33;7.824046010856292;0;4
Piso en Goya, Madrid;Goya;3750;149;4;2;3;1;1;0;1;0;0;https://www.idealista.com/inmueble/109276984/;25.17;1;0;37.25;8.229511118964457;0;3
Piso en Calle de Fernán González, 20, Goya, Madrid;Goya;3850;125;3;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/102869852/;30.8;0;0;41.67;8.25582842728183;0;3
Piso en Calle de Goya, Goya, Madrid;Goya;4200;113;3;2;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/109265439/;37.17;1;0;37.67;8.34283980427146;0;4
Piso en Calle del Jardín de San Federico, 9, Goya, Madrid;Goya;4680;143;3;2;1;1;0;1;1;1;1;https://www.idealista.com/inmueble/110191991/;32.73;0;0;47.67;8.451053388911692;0;5
Piso en Calle del General Díaz Porlier, Goya, Madrid;Goya;3945;122;3;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/106131283/;32.34;1;0;40.67;8.280204233279974;0;3
Piso en Calle de Goya, 71, Goya, Madrid;Goya;1500;73;3;1;1;1;0;0;0;0;0;https://www.idealista.com/inmueble/110101927/;20.55;0;0;24.33;7.313220387090301;0;1
Piso en Calle de Hermosilla, Goya, Madrid;Goya;3620;105;2;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/103301484/;34.48;1;0;52.5;8.194229304819817;0;4
Piso en Calle de Don Ramón de la Cruz, Goya, Madrid;Goya;3455;97;3;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/107714312/;35.62;0;0;32.33;8.14757773620177;0;3
Piso en General Pardiñas, 28, Goya, Madrid;Goya;4050;93;3;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/36704928/;43.55;1;0;31.0;8.306472160100585;0;4
Piso en Calle del General Pardiñas, Goya, Madrid;Goya;1800;40;1;1;6;1;0;0;1;1;1;https://www.idealista.com/inmueble/109962833/;45.0;1;0;40.0;7.495541943884256;0;4
Ático en Goya, Madrid;Goya;3950;115;2;2;6;1;1;1;1;1;1;https://www.idealista.com/inmueble/109421768/;34.35;1;0;57.5;8.281470857895167;0;6
